query id,subject id, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
DS1-1_DN50_c0_g1_i1.p1,WPR16729.1,37.795,127,73,3,1,122,47,172,4.61e-17,82.0,55.12
DS1-1_DN50_c0_g1_i1.p1,UJQ91998.1,40.909,110,61,3,1,107,288,396,4.88e-17,85.1,60.00
DS1-1_DN50_c0_g1_i1.p1,URG17163.1,40.323,124,69,4,8,128,307,428,4.99e-17,85.1,60.48
DS1-1_DN50_c0_g1_i1.p1,WPR16987.1,38.843,121,64,4,7,123,315,429,5.27e-17,85.1,61.98
DS1-1_DN50_c0_g1_i1.p1,XPB66518.1,42.520,127,70,3,1,125,320,445,5.40e-17,85.1,55.91
DS1-1_DN50_c0_g1_i1.p1,QKI79918.1,41.935,124,65,3,1,122,312,430,5.48e-17,85.1,53.23
DS1-1_DN50_c0_g1_i1.p1,URG17148.1,41.837,98,56,1,29,125,144,241,5.58e-17,84.7,65.31
DS1-1_DN50_c0_g1_i1.p1,XCX09734.1,38.462,130,77,3,1,129,78,205,5.64e-17,84.7,56.15
DS1-1_DN50_c0_g1_i1.p1,WAK77782.1,42.708,96,54,1,29,123,320,415,6.75e-17,84.7,65.62
DS1-1_DN50_c0_g1_i1.p1,UJQ92010.1,41.667,120,63,4,6,122,308,423,6.91e-17,84.7,60.83
DS1-1_DN50_c0_g1_i1.p1,URG17171.1,38.710,124,75,1,1,123,282,405,7.50e-17,84.7,55.65
DS1-1_DN50_c0_g1_i1.p1,UYL94595.1,39.683,126,75,1,4,129,288,412,7.65e-17,84.7,53.97
DS1-1_DN50_c0_g1_i1.p1,UYL94552.1,41.129,124,66,3,1,122,308,426,8.07e-17,84.7,54.84
DS1-1_DN50_c0_g1_i1.p1,UJQ91980.1,46.512,86,45,1,24,108,324,409,8.53e-17,84.3,66.28
DS1-1_DN50_c0_g1_i1.p1,WNM95038.1,39.815,108,64,1,1,107,285,392,1.07e-16,84.3,58.33
DS1-1_DN50_c0_g1_i1.p1,YP_010800211.1,41.463,123,66,3,1,122,322,439,1.14e-16,84.0,56.91
DS1-1_DN50_c0_g1_i1.p1,QGZ98426.1,41.463,123,70,2,1,122,316,437,1.23e-16,84.0,56.10
DS1-1_DN50_c0_g1_i1.p1,WZH58804.1,38.211,123,73,3,1,122,135,255,1.26e-16,82.0,56.10
DS1-1_DN50_c0_g1_i1.p1,WPR16870.1,42.105,114,59,2,1,107,296,409,1.51e-16,84.0,57.89
DS1-1_DN50_c0_g1_i1.p1,UJQ91957.1,39.200,125,74,2,1,123,156,280,1.64e-16,83.6,54.40
DS1-1_DN50_c0_g1_i1.p1,WPR16955.1,44.681,94,51,1,15,107,306,399,1.85e-16,83.6,63.83
DS1-1_DN50_c0_g1_i1.p1,XFO98486.1,46.512,86,45,1,23,107,313,398,2.36e-16,83.2,68.60
DS1-1_DN50_c0_g1_i1.p1,UJQ92013.1,36.508,126,75,2,1,122,296,420,2.43e-16,83.2,55.56
DS1-1_DN50_c0_g1_i1.p1,XPB66512.1,41.732,127,71,3,1,125,312,437,2.45e-16,83.2,55.12
DS1-1_DN50_c0_g1_i1.p1,UJQ92005.1,37.879,132,77,2,1,128,299,429,2.50e-16,83.2,54.55
DS1-1_DN50_c0_g1_i1.p1,YP_010800212.1,39.815,108,60,2,1,107,314,417,2.56e-16,83.2,62.96
DS1-1_DN50_c0_g1_i1.p1,WPR17050.1,38.843,121,72,2,6,125,308,427,2.86e-16,82.8,57.02
DS1-1_DN50_c0_g1_i1.p1,WAK77907.1,38.211,123,69,3,1,122,316,432,3.12e-16,82.8,56.91
DS1-1_DN50_c0_g1_i1.p1,WAK77903.1,38.211,123,69,3,1,122,315,431,3.15e-16,82.8,56.91
DS1-1_DN50_c0_g1_i1.p1,UJQ91984.1,40.541,111,62,3,1,108,298,407,3.42e-16,82.8,62.16
DS1-1_DN50_c0_g1_i1.p1,UUW21027.1,43.434,99,53,2,26,122,315,412,3.43e-16,82.8,62.63
DS1-1_DN50_c0_g1_i1.p1,UYL94594.1,39.024,123,73,2,3,125,288,408,3.48e-16,82.8,56.91
DS1-1_DN50_c0_g1_i1.p1,WAK77940.1,37.209,129,79,2,1,128,303,430,3.66e-16,82.8,57.36
DS1-1_DN50_c0_g1_i1.p1,UOL48975.1,36.290,124,78,1,1,123,293,416,3.67e-16,82.8,57.26
DS1-1_DN50_c0_g1_i1.p1,WAK77804.1,37.209,129,79,2,1,128,303,430,3.70e-16,82.8,57.36
DS1-1_DN50_c0_g1_i1.p1,WZH58733.1,37.209,129,78,3,1,128,129,255,3.81e-16,80.9,57.36
DS1-1_DN50_c0_g1_i1.p1,QRW41672.1,37.008,127,78,2,1,126,292,417,3.81e-16,82.8,55.12
DS1-1_DN50_c0_g1_i1.p1,WAK77781.1,45.745,94,49,2,30,122,325,417,3.86e-16,82.8,64.89
DS1-1_DN50_c0_g1_i1.p1,YP_010798250.1,37.209,129,79,2,1,128,303,430,4.11e-16,82.4,56.59
DS1-1_DN50_c0_g1_i1.p1,QKI79956.1,36.585,123,72,2,1,122,325,442,4.23e-16,82.4,55.28
DS1-1_DN286_c0_g1_i1.p1,DAR02120.1,38.095,63,33,1,33,89,2,64,0.011,44.3,53.97
DS1-1_DN286_c0_g1_i1.p1,DAK96542.1,32.203,118,54,3,33,143,21,119,0.051,42.7,45.76
DS1-1_DN286_c0_g1_i1.p1,DAO38557.1,37.288,59,32,1,36,89,5,63,0.12,41.6,54.24
DS1-1_DN286_c0_g1_i1.p1,YP_010112614.1,36.765,68,35,3,33,94,10,75,0.21,40.8,52.94
DS1-1_DN286_c0_g1_i1.p1,UVX73923.1,31.250,112,55,4,34,141,3,96,0.26,40.4,42.86
DS1-1_DN286_c0_g1_i1.p1,DAD59142.1,27.559,127,62,3,32,150,10,114,0.29,40.4,42.52
DS1-1_DN286_c0_g1_i1.p1,UVX91260.1,31.496,127,62,5,34,152,3,112,0.33,40.0,42.52
DS1-1_DN286_c0_g1_i1.p1,DAU79617.1,34.483,58,38,0,31,88,4,61,0.33,40.4,55.17
DS1-1_DN286_c0_g1_i1.p1,UVX74785.1,30.709,127,63,5,34,152,3,112,0.50,39.7,42.52
DS1-1_DN286_c0_g1_i1.p1,DAF08279.1,27.434,113,58,4,32,141,18,109,0.59,39.3,44.25
DS1-1_DN286_c0_g1_i1.p1,DAO74713.1,27.434,113,58,4,32,141,18,109,0.63,39.3,44.25
DS1-1_DN286_c0_g1_i1.p1,DAJ96719.1,30.263,76,47,2,18,89,40,113,0.90,37.7,52.63
DS1-1_DN286_c0_g1_i1.p1,DAF87313.1,31.325,83,46,3,18,95,185,261,0.91,38.9,48.19
DS1-1_DN286_c0_g1_i1.p1,DAH17878.1,34.848,66,37,2,29,89,85,149,0.97,38.5,53.03
DS1-1_DN34_c0_g1_i3.p1,QHJ74535.1,19.048,84,66,1,54,135,336,419,0.49,39.3,46.43
DS1-1_DN34_c0_g1_i3.p1,NP_899598.1,19.048,84,66,1,54,135,336,419,0.54,39.3,46.43
DS1-1_DN34_c0_g1_i3.p1,AFN37584.1,19.048,84,66,1,54,135,263,346,0.85,38.9,46.43
DS1-1_DN34_c0_g1_i3.p1,WZW73019.1,19.277,83,65,1,54,134,320,402,0.96,38.5,46.99
DS1-1_DN34_c0_g1_i3.p1,QIW90289.1,19.277,83,65,1,54,134,320,402,0.98,38.5,46.99
DS1-1_DN34_c0_g1_i3.p2,QVW27843.1,32.468,77,52,0,1,77,1339,1415,0.029,43.1,49.35
DS1-1_DN34_c0_g1_i3.p2,QVW27843.1,31.169,77,53,0,1,77,1325,1401,0.31,40.0,48.05
DS1-1_DN34_c0_g1_i3.p2,QVW27843.1,29.870,77,54,0,1,77,1297,1373,0.56,39.3,49.35
DS1-1_DN34_c0_g1_i3.p2,QVW27843.1,29.870,77,54,0,1,77,1311,1387,0.70,39.3,48.05
DS1-1_DN34_c0_g1_i3.p2,UPI11848.1,24.000,75,57,0,4,78,94,168,0.059,42.0,64.00
DS1-1_DN34_c0_g1_i3.p2,UPI12857.1,24.000,75,57,0,4,78,94,168,0.065,42.0,64.00
DS1-1_DN34_c0_g1_i3.p2,UPI13345.1,24.000,75,57,0,4,78,94,168,0.069,42.0,64.00
DS1-1_DN34_c0_g1_i3.p2,ATN94575.1,24.000,75,57,0,4,78,94,168,0.10,41.2,64.00
DS1-1_DN34_c0_g1_i3.p2,YP_008318360.1,24.000,75,57,0,4,78,94,168,0.10,41.2,64.00
DS1-1_DN34_c0_g1_i3.p2,AUO79637.1,24.000,75,57,0,4,78,94,168,0.14,40.8,64.00
DS1-1_DN34_c0_g1_i3.p2,AYJ75733.1,24.000,75,57,0,4,78,94,168,0.15,40.8,64.00
DS1-1_DN34_c0_g1_i3.p2,YP_010582105.1,24.000,75,57,0,4,78,94,168,0.18,40.8,64.00
DS1-1_DN34_c0_g1_i3.p2,DAV40136.1,29.545,88,56,3,48,130,11,97,0.91,37.0,47.73
DS1-1_DN34_c0_g1_i2.p2,QVW27843.1,35.484,62,40,0,2,63,1354,1415,0.69,38.9,51.61
DS1-1_DN31_c0_g1_i1.p1,YP_010800334.1,60.753,186,73,0,1,186,224,409,5.15e-73,248,76.34
DS1-1_DN31_c0_g1_i1.p1,AWY11038.1,58.602,186,77,0,1,186,224,409,5.67e-72,236,74.73
DS1-1_DN31_c0_g1_i1.p1,QUE49122.1,60.215,186,74,0,1,186,224,409,7.45e-72,244,76.88
DS1-1_DN31_c0_g1_i1.p1,YP_010798568.1,58.602,186,77,0,1,186,224,409,1.28e-69,238,74.19
DS1-1_DN31_c0_g1_i1.p1,XQZ68971.1,58.065,186,78,0,1,186,224,409,2.08e-69,238,74.19
DS1-1_DN31_c0_g1_i1.p1,QKW91266.1,58.602,186,77,0,1,186,224,409,2.25e-69,237,74.19
DS1-1_DN31_c0_g1_i1.p1,UNI72645.1,58.602,186,77,0,1,186,224,409,2.25e-69,237,74.73
DS1-1_DN31_c0_g1_i1.p1,QJQ28896.1,58.602,186,77,0,1,186,224,409,2.75e-69,237,74.73
DS1-1_DN31_c0_g1_i1.p1,QUE49172.1,58.602,186,77,0,1,186,224,409,3.03e-69,237,74.73
DS1-1_DN31_c0_g1_i1.p1,YP_010802816.1,32.086,187,124,2,3,186,236,422,1.30e-25,112,52.41
DS1-1_DN31_c0_g1_i1.p1,XQZ70101.1,34.392,189,119,4,2,186,44,231,2.15e-25,111,49.74
DS1-1_DN31_c0_g1_i1.p1,YP_010798440.1,33.714,175,113,2,15,186,243,417,3.47e-25,110,52.57
DS1-1_DN31_c0_g1_i1.p1,XQZ69543.1,33.690,187,121,2,3,186,221,407,5.25e-25,110,50.27
DS1-1_DN31_c0_g1_i1.p1,WGH72987.1,32.620,187,123,2,3,186,228,414,7.46e-24,107,52.41
DS1-1_DN31_c0_g1_i1.p1,WPR17135.1,34.078,179,113,3,11,186,123,299,2.04e-23,103,51.96
DS1-1_DN31_c0_g1_i1.p1,AWY11031.1,36.667,180,106,4,12,186,269,445,3.52e-23,105,52.78
DS1-1_DN31_c0_g1_i1.p1,WPR17640.1,37.363,182,108,4,8,186,233,411,3.91e-23,105,52.75
DS1-1_DN31_c0_g1_i1.p1,YP_010797560.1,35.135,185,110,5,8,186,265,445,8.89e-23,103,53.51
DS1-1_DN31_c0_g1_i1.p1,UCR95352.1,35.326,184,103,5,12,186,269,445,3.92e-22,102,52.72
DS1-1_DN31_c0_g1_i1.p1,QUE49138.1,34.595,185,111,5,8,186,265,445,8.23e-22,101,53.51
DS1-1_DN31_c0_g1_i1.p1,YP_009666274.1,34.783,184,104,5,12,186,269,445,9.42e-22,101,52.72
DS1-1_DN31_c0_g1_i1.p1,YP_010798439.1,31.579,190,121,4,4,186,233,420,2.64e-21,99.8,54.21
DS1-1_DN31_c0_g1_i1.p1,AWY11036.1,33.889,180,111,4,12,186,269,445,3.05e-21,99.8,52.22
DS1-1_DN31_c0_g1_i1.p1,YP_010796439.1,34.375,192,111,6,7,186,238,426,3.88e-21,99.4,53.12
DS1-1_DN31_c0_g1_i1.p1,QOX06038.1,32.812,192,114,4,7,186,238,426,5.98e-21,99.0,50.52
DS1-1_DN31_c0_g1_i1.p1,ALD89145.1,35.028,177,105,5,16,186,273,445,1.08e-20,98.2,53.11
DS1-1_DN31_c0_g1_i1.p1,YP_010798414.1,32.222,180,115,3,10,185,229,405,1.13e-20,98.2,51.67
DS1-1_DN31_c0_g1_i1.p1,WMI40119.1,33.333,174,113,3,15,186,271,443,2.13e-20,97.4,52.30
DS1-1_DN31_c0_g1_i1.p1,XHP99740.1,34.054,185,112,5,8,186,265,445,2.24e-20,97.4,53.51
DS1-1_DN31_c0_g1_i1.p1,WMI40129.1,33.333,174,113,3,15,186,271,443,2.46e-20,97.1,52.30
DS1-1_DN31_c0_g1_i1.p1,WMI40106.1,33.333,174,113,3,15,186,271,443,2.49e-20,97.1,52.30
DS1-1_DN31_c0_g1_i1.p1,AWY11014.1,32.973,185,114,5,8,186,265,445,5.18e-20,96.3,52.97
DS1-1_DN31_c0_g1_i1.p1,WMI40102.1,33.333,174,113,3,15,186,245,417,6.83e-20,95.9,51.72
DS1-1_DN31_c0_g1_i1.p1,YP_009336595.1,36.471,170,101,4,22,186,230,397,8.20e-20,95.5,51.18
DS1-1_DN31_c0_g1_i1.p1,YP_010797581.1,31.937,191,120,4,3,186,255,442,1.10e-19,95.1,47.64
DS1-1_DN31_c0_g1_i1.p1,WMI40120.1,32.759,174,114,3,15,186,271,443,1.66e-19,94.7,52.30
DS1-1_DN31_c0_g1_i1.p1,YP_010800697.1,29.189,185,122,4,8,185,279,461,3.03e-19,94.0,50.81
DS1-1_DN31_c0_g1_i1.p1,YP_010784558.1,29.534,193,125,4,3,186,284,474,6.26e-19,93.2,47.67
DS1-1_DN31_c0_g1_i1.p1,BFM30716.1,31.088,193,116,5,7,186,238,426,1.18e-18,92.4,50.26
DS1-1_DN31_c0_g1_i1.p1,YP_010798572.1,30.811,185,119,2,11,186,244,428,2.86e-18,91.3,47.57
DS1-1_DN31_c0_g1_i1.p1,YP_010798256.1,32.821,195,115,6,2,186,231,419,3.24e-18,90.9,48.72
DS1-1_DN31_c0_g1_i1.p1,YP_010798257.1,29.444,180,119,4,13,186,242,419,5.23e-18,90.5,50.56
DS1-1_DN31_c0_g1_i1.p1,YP_010805694.1,33.333,171,111,2,19,186,227,397,1.37e-17,89.4,48.54
DS1-1_DN31_c0_g1_i1.p1,YP_010805164.1,32.558,172,111,3,19,186,226,396,4.50e-17,87.8,51.74
DS1-1_DN31_c0_g1_i1.p1,WLK77437.1,31.818,176,117,3,12,185,274,448,1.87e-16,85.9,48.30
DS1-1_DN31_c0_g1_i1.p1,XQZ69098.1,29.050,179,118,3,15,186,249,425,5.38e-16,84.7,49.16
DS1-1_DN31_c0_g1_i1.p1,UYO08140.1,30.601,183,112,4,13,186,241,417,7.60e-16,84.3,47.54
DS1-1_DN31_c0_g1_i1.p1,XLV09862.1,27.895,190,129,3,3,186,232,419,8.13e-16,84.0,46.32
DS1-1_DN31_c0_g1_i1.p1,XQZ68825.1,30.168,179,116,3,15,186,249,425,9.04e-16,84.0,49.16
DS1-1_DN31_c0_g1_i1.p1,XQZ69427.1,30.168,179,116,3,15,186,249,425,9.76e-16,84.0,49.16
DS1-1_DN31_c0_g1_i1.p1,XQZ69542.1,29.050,179,118,3,15,186,277,453,1.04e-15,84.0,48.60
DS1-1_DN31_c0_g1_i1.p1,WGH72981.1,33.333,183,110,4,12,186,241,419,1.38e-15,83.6,53.01
DS1-1_DN31_c0_g1_i1.p1,XQZ69967.1,30.168,179,116,3,15,186,156,332,1.69e-15,83.2,48.60
DS1-1_DN31_c0_g1_i1.p1,XQZ69141.1,30.168,179,116,3,15,186,249,425,1.93e-15,83.2,48.60
DS1-1_DN31_c0_g1_i1.p1,XQZ69653.1,29.050,179,118,3,15,186,249,425,1.99e-15,83.2,48.04
DS1-1_DN31_c0_g1_i1.p1,YP_010805174.1,30.769,182,109,5,15,186,243,417,4.62e-15,82.0,48.35
DS1-1_DN31_c0_g1_i1.p1,XQZ70133.1,29.050,179,118,3,15,186,249,425,5.65e-15,81.6,48.04
DS1-1_DN31_c0_g1_i1.p1,DBA06989.1,28.409,176,121,3,15,185,190,365,1.25e-14,80.9,46.59
DS1-1_DN31_c0_g1_i1.p1,YP_010798443.1,27.419,186,126,6,8,186,278,461,1.62e-14,80.5,47.31
DS1-1_DN31_c0_g1_i1.p1,QVU39974.1,30.055,183,113,4,13,186,241,417,1.66e-14,80.5,45.90
DS1-1_DN31_c0_g1_i1.p1,QHD64771.1,30.928,194,118,5,3,186,234,421,2.94e-14,79.7,46.39
DS1-1_DN31_c0_g1_i1.p1,YP_010784559.1,28.723,188,120,5,11,186,262,447,3.75e-14,79.3,47.34
DS1-1_DN31_c0_g1_i1.p1,QYF49853.1,31.214,173,116,3,15,185,6,177,5.75e-14,78.6,46.24
DS1-1_DN31_c0_g1_i1.p1,XBY85611.1,27.528,178,121,3,15,186,244,419,7.53e-14,78.6,47.75
DS1-1_DN31_c0_g1_i1.p1,YP_010798433.1,28.729,181,116,6,15,186,249,425,8.45e-14,78.2,50.28
DS1-1_DN31_c0_g1_i1.p1,WMI40114.1,27.957,186,131,3,3,186,265,449,1.15e-13,77.8,46.77
DS1-1_DN31_c0_g1_i1.p1,YP_010784557.1,27.717,184,128,4,8,186,281,464,2.72e-13,76.6,44.57
DS1-1_DN31_c0_g1_i1.p1,UYL95358.1,28.977,176,122,2,12,185,274,448,5.03e-13,75.9,42.61
DS1-1_DN31_c0_g1_i1.p1,WNK16440.1,28.977,176,122,2,12,185,274,448,6.09e-13,75.9,42.61
DS1-1_DN31_c0_g1_i1.p1,UYL95354.1,26.455,189,127,4,8,186,278,464,9.36e-13,75.1,44.97
DS1-1_DN31_c0_g1_i1.p1,WKW94157.1,27.528,178,120,5,15,185,286,461,9.54e-13,75.1,48.31
DS1-1_DN31_c0_g1_i1.p1,QYF49852.1,28.652,178,120,4,12,185,270,444,1.10e-12,74.7,47.75
DS1-1_DN31_c0_g1_i1.p1,XLV09868.1,28.090,178,120,3,15,186,244,419,3.19e-12,73.6,45.51
DS1-1_DN31_c0_g1_i1.p1,XHY99677.1,28.409,176,123,2,12,185,270,444,1.03e-11,72.4,42.61
DS1-1_DN31_c0_g1_i1.p1,YP_010798438.1,31.073,177,117,5,12,185,271,445,1.43e-11,72.0,48.02
DS1-1_DN31_c0_g1_i1.p1,YP_010798432.1,29.897,194,120,5,3,186,234,421,2.14e-11,71.2,47.42
DS1-1_DN31_c0_g1_i1.p1,QYF49857.1,27.841,176,124,2,12,185,270,444,3.10e-11,70.9,43.18
DS1-1_DN31_c0_g1_i1.p1,XQZ68978.1,29.545,176,121,3,12,185,271,445,6.07e-11,70.1,45.45
DS1-1_DN31_c0_g1_i1.p1,QYF49848.1,30.000,190,121,7,3,185,260,444,7.80e-11,69.7,43.68
DS1-1_DN31_c0_g1_i1.p1,XQZ69907.1,26.136,176,127,2,12,185,281,455,1.69e-10,68.6,40.34
DS1-1_DN31_c0_g1_i1.p1,WMI40138.1,29.688,192,122,5,8,186,247,438,1.97e-10,68.6,45.83
DS1-1_DN31_c0_g1_i1.p1,XQZ69174.1,26.136,176,127,2,12,185,281,455,2.02e-10,68.6,40.34
DS1-1_DN31_c0_g1_i1.p1,WPR17136.1,43.023,86,46,3,102,186,2,85,5.35e-10,65.9,54.65
DS1-1_DN31_c0_g1_i1.p1,WMI40125.1,27.072,181,116,5,15,186,234,407,5.35e-10,67.4,46.41
DS1-1_DN31_c0_g1_i1.p1,WMI40134.1,27.072,181,116,5,15,186,234,407,5.45e-10,67.4,46.41
DS1-1_DN31_c0_g1_i1.p1,UYZ32462.1,26.738,187,124,5,8,185,278,460,7.05e-10,67.0,47.59
DS1-1_DN31_c0_g1_i1.p1,XQZ68820.1,25.275,182,123,4,15,185,295,474,1.00e-09,66.6,46.70
DS1-1_DN31_c0_g1_i1.p1,YP_010798350.1,30.114,176,110,5,19,186,201,371,1.19e-09,66.2,45.45
DS1-1_DN31_c0_g1_i1.p1,WON42281.1,26.901,171,122,2,15,183,275,444,7.88e-09,63.9,46.20
DS1-1_DN31_c0_g1_i1.p1,YP_010800713.1,27.749,191,125,5,7,186,241,429,1.87e-08,62.8,44.50
DS1-1_DN31_c0_g1_i1.p1,XQZ68751.1,27.419,124,87,2,64,185,3,125,2.33e-04,50.8,39.52
DS1-1_DN31_c0_g1_i1.p1,DBA56550.1,23.022,139,103,2,21,159,262,396,0.002,47.8,46.04
DS1-1_DN31_c0_g1_i1.p1,YP_009337428.1,33.803,71,47,0,92,162,332,402,0.003,47.8,52.11
DS1-1_DN31_c0_g1_i1.p1,XCO48167.1,31.325,83,57,0,92,174,329,411,0.005,47.0,46.99
DS1-1_DN31_c0_g1_i1.p1,XQH03013.1,27.451,102,74,0,73,174,312,413,0.005,46.6,44.12
DS1-1_DN31_c0_g1_i1.p1,WAS28295.1,27.451,102,74,0,73,174,312,413,0.006,46.6,44.12
DS1-1_DN31_c0_g1_i1.p1,XKT98545.1,25.926,162,108,5,17,174,260,413,0.006,46.6,43.83
DS1-1_DN31_c0_g1_i1.p1,WAS28280.1,27.451,102,74,0,73,174,312,413,0.006,46.6,44.12
DS1-1_DN31_c0_g1_i1.p1,UGM46206.1,27.451,102,74,0,73,174,312,413,0.006,46.6,44.12
DS1-1_DN31_c0_g1_i1.p1,WAS28326.1,27.451,102,74,0,73,174,312,413,0.006,46.6,44.12
DS1-1_DN53_c0_g1_i1.p1,QUE49122.1,60.000,110,43,1,8,117,558,666,2.76e-37,142,72.73
DS1-1_DN53_c0_g1_i1.p1,QKW91266.1,57.273,110,46,1,8,117,558,666,3.80e-37,142,74.55
DS1-1_DN53_c0_g1_i1.p1,UNI72645.1,57.273,110,46,1,8,117,558,666,3.80e-37,142,74.55
DS1-1_DN53_c0_g1_i1.p1,QJQ28896.1,57.273,110,46,1,8,117,558,666,3.80e-37,142,74.55
DS1-1_DN53_c0_g1_i1.p1,QUE49172.1,57.273,110,46,1,8,117,558,666,3.80e-37,142,74.55
DS1-1_DN53_c0_g1_i1.p1,YP_010798568.1,57.273,110,46,1,8,117,558,666,3.80e-37,142,74.55
DS1-1_DN53_c0_g1_i1.p1,XQZ68971.1,57.273,110,46,1,8,117,558,666,1.85e-36,140,72.73
DS1-1_DN53_c0_g1_i1.p1,YP_010800334.1,56.364,110,47,1,8,117,558,666,1.27e-34,134,71.82
DS1-1_DN53_c0_g1_i1.p1,AWY11042.1,54.444,90,40,1,28,117,1,89,8.45e-27,105,70.00
DS1-1_DN53_c0_g1_i1.p1,YP_010798441.1,44.860,107,52,3,12,117,571,671,3.30e-20,94.0,63.55
DS1-1_DN53_c0_g1_i1.p1,XQZ69373.1,44.860,107,52,3,12,117,571,671,3.33e-20,93.6,64.49
DS1-1_DN53_c0_g1_i1.p1,XQZ68792.1,44.860,107,52,3,12,117,571,671,3.49e-20,93.6,64.49
DS1-1_DN53_c0_g1_i1.p1,XLV09868.1,46.667,105,49,3,14,117,571,669,4.54e-20,93.2,64.76
DS1-1_DN53_c0_g1_i1.p1,WGH72987.1,46.729,107,50,3,12,117,565,665,5.16e-20,93.2,60.75
DS1-1_DN53_c0_g1_i1.p1,XBY85611.1,45.714,105,50,3,14,117,571,669,2.15e-19,91.3,62.86
DS1-1_DN53_c0_g1_i1.p1,YP_010798433.1,43.243,111,56,3,8,117,572,676,2.23e-19,91.3,62.16
DS1-1_DN53_c0_g1_i1.p1,YP_010802319.1,42.342,111,57,3,8,117,570,674,2.93e-19,90.9,59.46
DS1-1_DN53_c0_g1_i1.p1,YP_010802815.1,42.342,111,57,3,8,117,571,675,4.00e-19,90.5,62.16
DS1-1_DN53_c0_g1_i1.p1,XLV09862.1,45.714,105,50,3,14,117,571,669,4.40e-19,90.5,62.86
DS1-1_DN53_c0_g1_i1.p1,YP_010784558.1,46.535,101,47,3,15,112,637,733,5.68e-19,90.1,60.40
DS1-1_DN53_c0_g1_i1.p1,UTQ50818.1,45.714,105,50,3,14,117,574,672,5.78e-19,90.1,63.81
DS1-1_DN53_c0_g1_i1.p1,XQZ69967.1,43.243,111,56,3,8,117,434,538,7.06e-19,89.7,61.26
DS1-1_DN53_c0_g1_i1.p1,YP_010798439.1,42.342,111,57,3,8,117,567,671,7.81e-19,89.7,61.26
DS1-1_DN53_c0_g1_i1.p1,YP_010798435.1,42.342,111,57,3,8,117,571,675,8.04e-19,89.7,62.16
DS1-1_DN53_c0_g1_i1.p1,YP_010798429.1,45.714,105,50,3,14,117,574,672,8.28e-19,89.7,63.81
DS1-1_DN53_c0_g1_i1.p1,XQZ70133.1,42.342,111,57,3,8,117,571,675,2.12e-18,88.6,61.26
DS1-1_DN53_c0_g1_i1.p1,XQZ69427.1,42.342,111,57,3,8,117,571,675,2.34e-18,88.6,61.26
DS1-1_DN53_c0_g1_i1.p1,XQZ68825.1,42.342,111,57,3,8,117,571,675,2.39e-18,88.6,61.26
DS1-1_DN53_c0_g1_i1.p1,XQZ69141.1,42.342,111,57,3,8,117,571,675,2.46e-18,88.6,61.26
DS1-1_DN53_c0_g1_i1.p1,XQZ69030.1,42.342,111,57,3,8,117,50,154,3.20e-18,88.2,61.26
DS1-1_DN53_c0_g1_i1.p1,WPV70696.1,43.925,107,53,3,12,117,576,676,3.42e-18,88.2,62.62
DS1-1_DN53_c0_g1_i1.p1,UVB78667.1,42.991,107,54,3,12,117,576,676,4.57e-18,87.8,63.55
DS1-1_DN53_c0_g1_i1.p1,YP_010800713.1,42.056,107,54,4,8,112,575,675,4.62e-18,87.8,60.75
DS1-1_DN53_c0_g1_i1.p1,XQZ69790.1,41.441,111,58,3,8,117,569,673,5.04e-18,87.4,61.26
DS1-1_DN53_c0_g1_i1.p1,XQZ69653.1,41.441,111,58,3,8,117,571,675,5.24e-18,87.4,61.26
DS1-1_DN53_c0_g1_i1.p1,XQZ69098.1,41.441,111,58,3,8,117,571,675,5.39e-18,87.4,61.26
DS1-1_DN53_c0_g1_i1.p1,YP_010798430.1,46.667,105,49,3,14,117,574,672,5.55e-18,87.4,65.71
DS1-1_DN53_c0_g1_i1.p1,UZO36240.1,46.667,105,49,3,14,117,574,672,5.55e-18,87.4,65.71
DS1-1_DN53_c0_g1_i1.p1,YP_010802817.1,46.667,105,49,3,14,117,574,672,5.55e-18,87.4,65.71
DS1-1_DN53_c0_g1_i1.p1,XQZ69542.1,41.441,111,58,3,8,117,599,703,5.61e-18,87.4,61.26
DS1-1_DN53_c0_g1_i1.p1,YP_010798257.1,43.810,105,52,3,14,117,572,670,1.18e-17,86.7,62.86
DS1-1_DN53_c0_g1_i1.p1,YP_010797581.1,42.857,105,53,3,14,117,595,693,2.34e-17,85.5,61.90
DS1-1_DN53_c0_g1_i1.p1,WTM05222.1,41.509,106,55,3,13,117,575,674,5.23e-17,84.7,57.55
DS1-1_DN53_c0_g1_i1.p1,YP_010802814.1,44.860,107,52,3,12,117,572,672,9.19e-17,84.0,60.75
DS1-1_DN53_c0_g1_i1.p1,UVX28895.1,40.541,111,59,3,8,117,162,266,1.49e-16,83.2,58.56
DS1-1_DN53_c0_g1_i1.p1,YP_010805174.1,41.441,111,58,3,8,117,564,668,2.55e-16,82.8,59.46
DS1-1_DN53_c0_g1_i1.p1,XQZ70101.1,42.593,108,50,4,12,113,382,483,2.72e-16,82.4,57.41
DS1-1_DN53_c0_g1_i1.p1,WPE03610.1,41.441,111,58,3,8,117,566,670,6.28e-16,81.6,57.66
DS1-1_DN53_c0_g1_i1.p1,YP_010798256.1,42.857,105,53,3,14,117,571,669,8.57e-16,81.3,60.00
